-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.0004882812500000002,0.0,0.0019531250000000035,0.0,0.0048828125000000035,0.0,0.0019531250000000017,0.0,0.004882812500000008,0.0,0.001953125000000002,0.0,0.0009765625000000013,0.0,0.0024414062500000043,0.0,0.0024414062500000043,0.0,0.002441406250000004,0.0,0.002441406250000005,0.0,0.003906250000000004,0.0,0.004882812500000012,0.0,0.003906250000000006,0.0,0.03955078125000006,0.0,0.006347656250000007,0.0,0.002441406250000003,0.0,0.0009765625000000004,0.0,0.002441406250000003,0.0,0.000488281250000001,0.0,0.0019531250000000048,0.0,0.008300781250000012,0.0,0.007812499999999998,0.0,0.0024414062500000113,0.0,0.033203125000000056,0.0,0.002441406250000003,0.0,0.01220703125000002,0.0,0.00439453125,0.0,0.012695312500000007,0.0,3.851859888774472e-34,0.0,0.001464843750000001,0.0,0.010253906250000014,0.0,0.017578125000000024,0.0,0.004394531250000015,0.0,0.017089843750000024,0.0,0.021484375000000028,0.0,0.00732421875000001,0.0,0.02050781250000005,0.0,0.015136718750000038,0.0,0.004882812500000011,0.0,0.01123046875000002,0.0,0.005859375000000012,0.0,0.009765625000000024,0.0,0.008300781250000012,0.0,0.043945312500000056,0.0,0.04394531250000007,0.0,0.00830078125000001,0.0,0.015136718750000024,0.0,0.04541015625000004,0.0,0.00878906250000001,0.0,0.0039062499999999944,0.0,0.00878906250000001,0.0,0.04541015625000004,0.0,0.015136718750000024,0.0,0.00830078125000001,0.0,0.04394531250000007,0.0,0.043945312500000056,0.0,0.008300781250000012,0.0,0.009765625000000024,0.0,0.005859375000000012,0.0,0.01123046875000002,0.0,0.004882812500000011,0.0,0.015136718750000038,0.0,0.02050781250000005,0.0,0.00732421875000001,0.0,0.021484375000000028,0.0,0.017089843750000024,0.0,0.004394531250000015,0.0,0.017578125000000024,0.0,0.010253906250000014,0.0,0.001464843750000001,0.0,3.851859888774472e-34,0.0,0.012695312500000007,0.0,0.00439453125,0.0,0.01220703125000002,0.0,0.002441406250000003,0.0,0.033203125000000056,0.0,0.0024414062500000113,0.0,0.007812499999999998,0.0,0.008300781250000012,0.0,0.0019531250000000048,0.0,0.000488281250000001,0.0,0.002441406250000003,0.0,0.0009765625000000004,0.0,0.002441406250000003,0.0,0.006347656250000007,0.0,0.03955078125000006,0.0,0.003906250000000006,0.0,0.004882812500000012,0.0,0.003906250000000004,0.0,0.002441406250000005,0.0,0.002441406250000004,0.0,0.0024414062500000043,0.0,0.0024414062500000043,0.0,0.0009765625000000013,0.0,0.001953125000000002,0.0,0.004882812500000008,0.0,0.0019531250000000017,0.0,0.0048828125000000035,0.0,0.0019531250000000035,0.0,0.0004882812500000002
3.0517578125000014e-05,0.0,0.00012207031250000016,0.0,3.051757812500005e-05,0.0,6.103515625000008e-05,0.0,0.0006408691406250007,0.0,0.0016479492187500028,0.0,0.00033569335937500087,0.0,0.0006713867187500011,0.0,0.003845214843750004,0.0,0.004852294921875009,0.0,0.0009155273437500028,0.0,0.0021057128906250013,0.0,0.008514404296875003,0.0,0.003967285156250004,0.0,0.0023498535156250017,0.0,0.0023803710937500017,0.0,0.009460449218750009,0.0,0.0022888183593750017,0.0,0.003479003906250002,0.0,0.0021057128906250004,0.0,0.011413574218750017,0.0,0.006683349609375007,0.0,0.004669189453125005,0.0,0.013580322265625012,0.0,0.011505126953125016,0.0,0.011383056640625014,0.0,0.0024719238281250035,0.0,0.00845336914062502,0.0,0.011383056640625028,0.0,0.021118164062500035,0.0,0.014831542968750028,0.0,0.017639160156250035,0.0,0.012756347656250028,0.0,0.011901855468750028,0.0,0.012908935546875014,0.0,0.00915527343750001,0.0,0.019714355468750052,0.0,0.013061523437500019,0.0,0.004364013671875003,0.0,0.021545410156250035,0.0,0.0026550292968749957,0.0,0.01776123046875002,0.0,0.001251220703125006,0.0,0.02203369140625005,0.0,0.01800537109375002,0.0,0.015411376953125038,0.0,0.019714355468750007,0.0,0.030609130859375024,0.0,0.015563964843750009,0.0,0.05828857421875009,0.0,0.01672363281250002,0.0,0.05828857421875009,0.0,0.015563964843750009,0.0,0.030609130859375024,0.0,0.019714355468750007,0.0,0.015411376953125038,0.0,0.01800537109375002,0.0,0.02203369140625005,0.0,0.001251220703125006,0.0,0.01776123046875002,0.0,0.0026550292968749957,0.0,0.021545410156250035,0.0,0.004364013671875003,0.0,0.013061523437500019,0.0,0.019714355468750052,0.0,0.00915527343750001,0.0,0.012908935546875014,0.0,0.011901855468750028,0.0,0.012756347656250028,0.0,0.017639160156250035,0.0,0.014831542968750028,0.0,0.021118164062500035,0.0,0.011383056640625028,0.0,0.00845336914062502,0.0,0.0024719238281250035,0.0,0.011383056640625014,0.0,0.011505126953125016,0.0,0.013580322265625012,0.0,0.004669189453125005,0.0,0.006683349609375007,0.0,0.011413574218750017,0.0,0.0021057128906250004,0.0,0.003479003906250002,0.0,0.0022888183593750017,0.0,0.009460449218750009,0.0,0.0023803710937500017,0.0,0.0023498535156250017,0.0,0.003967285156250004,0.0,0.008514404296875003,0.0,0.0021057128906250013,0.0,0.0009155273437500028,0.0,0.004852294921875009,0.0,0.003845214843750004,0.0,0.0006713867187500011,0.0,0.00033569335937500087,0.0,0.0016479492187500028,0.0,0.0006408691406250007,0.0,6.103515625000008e-05,0.0,3.051757812500005e-05,0.0,0.00012207031250000016,0.0,3.0517578125000014e-05
6.103515625000003e-05,0.0,0.0005493164062500001,0.0,0.0006103515625000007,0.0,0.0015258789062500028,0.0,0.0005493164062500015,0.0,0.001525878906250003,0.0,0.0005493164062500007,0.0,0.0015258789062500015,0.0,0.007934570312500007,0.0,0.0015258789062500004,0.0,0.009582519531250026,0.0,0.00274658203125,0.0,0.0027465820312500074,0.0,0.012512207031250023,0.0,0.0010986328124999987,0.0,0.019104003906250038,0.0,0.007934570312500017,0.0,0.00885009765625002,0.0,0.007446289062500006,0.0,0.0003051757812499991,0.0,0.0010375976562500026,0.0,0.0018310546875000026,0.0,0.006469726562500008,0.0,0.0021972656250000026,0.0,0.007019042968750012,0.0,0.0006713867187500016,0.0,0.020202636718750024,0.0,0.0028076171875000026,0.0,0.02282714843750005,0.0,0.002868652343750006,0.0,0.0012817382812500017,0.0,0.019470214843750028,0.0,0.014953613281250023,0.0,0.001403808593749997,0.0,0.038391113281250056,0.0,0.008544921875000014,0.0,0.014953613281250019,0.0,0.010925292968750009,0.0,0.0030517578125000056,0.0,0.01556396484375001,0.0,0.006469726562500002,0.0,0.019653320312500035,0.0,0.01452636718750002,0.0,0.05987548828125008,0.0,0.037353515625000035,0.0,0.01965332031250004,0.0,0.030029296875000045,0.0,0.0040283203125000095,0.0,0.02142333984375002,0.0,0.0015258789062500026,0.0,0.0006103515625000008,0.0,0.0015258789062500026,0.0,0.02142333984375002,0.0,0.0040283203125000095,0.0,0.030029296875000045,0.0,0.01965332031250004,0.0,0.037353515625000035,0.0,0.05987548828125008,0.0,0.01452636718750002,0.0,0.019653320312500035,0.0,0.006469726562500002,0.0,0.01556396484375001,0.0,0.0030517578125000056,0.0,0.010925292968750009,0.0,0.014953613281250019,0.0,0.008544921875000014,0.0,0.038391113281250056,0.0,0.001403808593749997,0.0,0.014953613281250023,0.0,0.019470214843750028,0.0,0.0012817382812500017,0.0,0.002868652343750006,0.0,0.02282714843750005,0.0,0.0028076171875000026,0.0,0.020202636718750024,0.0,0.0006713867187500016,0.0,0.007019042968750012,0.0,0.0021972656250000026,0.0,0.006469726562500008,0.0,0.0018310546875000026,0.0,0.0010375976562500026,0.0,0.0003051757812499991,0.0,0.007446289062500006,0.0,0.00885009765625002,0.0,0.007934570312500017,0.0,0.019104003906250038,0.0,0.0010986328124999987,0.0,0.012512207031250023,0.0,0.0027465820312500074,0.0,0.00274658203125,0.0,0.009582519531250026,0.0,0.0015258789062500004,0.0,0.007934570312500007,0.0,0.0015258789062500015,0.0,0.0005493164062500007,0.0,0.001525878906250003,0.0,0.0005493164062500015,0.0,0.0015258789062500028,0.0,0.0006103515625000007,0.0,0.0005493164062500002,0.0,6.103515625000003e-05
0.0004882812500000002,0.0,0.0009765625000000009,0.0,0.0009765625000000013,0.0,0.0014648437500000017,0.0,0.0014648437500000022,0.0,0.0014648437500000026,0.0,0.005859375000000007,0.0,0.005371093750000006,0.0,0.0009765625000000017,0.0,0.007324218750000013,0.0,0.009765625000000014,0.0,0.0029296875000000004,0.0,0.012207031250000017,0.0,0.0034179687500000043,0.0,0.0073242187500000035,0.0,0.01806640625000002,0.0,0.0024414062500000043,0.0,0.008789062500000012,0.0,0.012207031250000014,0.0,0.006347656250000009,0.0,0.01464843750000002,0.0,0.008300781250000014,0.0,0.006347656250000014,0.0,0.024902343750000056,0.0,0.011230468750000014,0.0,0.010253906250000012,0.0,0.004394531250000004,0.0,0.006835937500000017,0.0,0.024414062500000028,0.0,0.021972656250000014,0.0,0.005859375000000002,0.0,0.012207031250000016,0.0,0.004394531250000007,0.0,0.005859375000000009,0.0,0.00390625,0.0,0.004394531250000008,0.0,0.006835937500000009,0.0,0.01464843750000002,0.0,0.015136718750000017,0.0,0.0053710937500000095,0.0,0.036621093750000056,0.0,0.013671875000000024,0.0,0.0014648437500000026,0.0,0.032226562500000035,0.0,0.007324218750000007,0.0,0.00927734375000001,0.0,0.03369140625000006,0.0,0.010742187500000014,0.0,0.016601562500000028,0.0,0.01220703125000002,0.0,0.008789062500000002,0.0,0.01220703125000002,0.0,0.016601562500000028,0.0,0.010742187500000014,0.0,0.03369140625000006,0.0,0.00927734375000001,0.0,0.007324218750000007,0.0,0.032226562500000035,0.0,0.0014648437500000026,0.0,0.013671875000000024,0.0,0.036621093750000056,0.0,0.0053710937500000095,0.0,0.015136718750000017,0.0,0.01464843750000002,0.0,0.006835937500000009,0.0,0.004394531250000008,0.0,0.00390625,0.0,0.005859375000000009,0.0,0.004394531250000007,0.0,0.012207031250000016,0.0,0.005859375000000002,0.0,0.021972656250000014,0.0,0.024414062500000028,0.0,0.006835937500000017,0.0,0.004394531250000004,0.0,0.010253906250000012,0.0,0.011230468750000014,0.0,0.024902343750000056,0.0,0.006347656250000014,0.0,0.008300781250000014,0.0,0.01464843750000002,0.0,0.006347656250000009,0.0,0.012207031250000014,0.0,0.008789062500000012,0.0,0.0024414062500000043,0.0,0.01806640625000002,0.0,0.0073242187500000035,0.0,0.0034179687500000043,0.0,0.012207031250000017,0.0,0.0029296875000000004,0.0,0.009765625000000014,0.0,0.007324218750000013,0.0,0.0009765625000000017,0.0,0.005371093750000006,0.0,0.005859375000000007,0.0,0.0014648437500000026,0.0,0.0014648437500000022,0.0,0.0014648437500000017,0.0,0.0009765625000000013,0.0,0.0009765625000000009,0.0,0.0004882812500000002
9.536743164062504e-07,0.0,1.525878906250003e-05,0.0,7.820129394531268e-05,0.0,0.00039672851562500076,0.0,0.000994682312011721,0.0,0.0013513565063476593,0.0,0.002117156982421879,0.0,0.002210617065429692,0.0,0.000759124755859377,0.0,0.0008945465087890649,0.0,0.0019187927246093806,0.0,0.00018215179443359426,0.0,0.00026607513427734424,0.0,0.0015974044799804716,0.0,0.0010585784912109392,0.0,0.006869316101074241,0.0,0.009369850158691432,0.0,0.02491283416748051,0.0,0.025852203369140667,0.0,0.003977775573730479,0.0,0.004887580871582045,0.0,0.018164634704589885,0.0,0.00617027282714845,0.0,0.003714561462402356,0.0,0.014594078063964878,0.0,0.004485130310058596,0.0,0.011432647705078156,0.0,0.014159202575683618,0.0,0.009455680847167972,0.0,0.01353645324707035,0.0,0.008685111999511736,0.0,0.019208908081054736,0.0,0.01286220550537112,0.0,0.03252601623535164,0.0,0.006796836853027363,0.0,0.024193763732910212,0.0,0.011118888854980491,0.0,0.021978378295898507,0.0,0.02116298675537115,0.0,0.0036821365356445417,0.0,0.006255149841308607,0.0,0.008386611938476583,0.0,0.02465248107910162,0.0,0.010672569274902373,0.0,0.0025577545166015703,0.0,0.02102184295654302,0.0,0.0025577545166015655,0.0,0.006762504577636726,0.0,0.024747848510742222,0.0,0.03524303436279304,0.0,0.01900672912597662,0.0,0.03524303436279304,0.0,0.024747848510742222,0.0,0.006762504577636726,0.0,0.0025577545166015655,0.0,0.02102184295654302,0.0,0.0025577545166015703,0.0,0.010672569274902373,0.0,0.02465248107910162,0.0,0.008386611938476583,0.0,0.006255149841308607,0.0,0.0036821365356445417,0.0,0.02116298675537115,0.0,0.021978378295898507,0.0,0.011118888854980491,0.0,0.024193763732910212,0.0,0.006796836853027363,0.0,0.03252601623535164,0.0,0.01286220550537112,0.0,0.019208908081054736,0.0,0.008685111999511736,0.0,0.01353645324707035,0.0,0.009455680847167972,0.0,0.014159202575683618,0.0,0.011432647705078156,0.0,0.004485130310058596,0.0,0.014594078063964878,0.0,0.003714561462402356,0.0,0.00617027282714845,0.0,0.018164634704589885,0.0,0.004887580871582045,0.0,0.003977775573730479,0.0,0.025852203369140667,0.0,0.02491283416748051,0.0,0.009369850158691432,0.0,0.006869316101074241,0.0,0.0010585784912109392,0.0,0.0015974044799804716,0.0,0.00026607513427734424,0.0,0.00018215179443359426,0.0,0.0019187927246093806,0.0,0.0008945465087890649,0.0,0.000759124755859377,0.0,0.002210617065429692,0.0,0.002117156982421879,0.0,0.0013513565063476593,0.0,0.000994682312011721,0.0,0.00039672851562500076,0.0,7.820129394531268e-05,0.0,1.525878906250003e-05,0.0,9.536743164062504e-07
3.0517578125000014e-05,0.0,3.0517578125000054e-05,0.0,0.00015258789062500022,0.0,0.0003051757812500006,0.0,0.0002746582031250003,0.0,0.0015258789062500024,0.0,0.00015258789062500024,0.0,0.0033264160156250043,0.0,0.00024414062500000076,0.0,0.005645751953125014,0.0,0.0004272460937500011,0.0,0.004577636718750011,0.0,0.001190185546875001,0.0,0.004455566406250011,0.0,0.001037597656250001,0.0,0.0027465820312500087,0.0,0.009918212890625005,0.0,0.006652832031250011,0.0,0.006713867187500009,0.0,0.011291503906250024,0.0,0.0020141601562500074,0.0,0.009552001953125028,0.0,0.01803588867187504,0.0,0.019561767578125024,0.0,0.01602172851562504,0.0,0.012847900390625019,0.0,0.0052795410156250035,0.0,0.006256103515625005,0.0,0.007751464843750009,0.0,0.012512207031250024,0.0,0.01531982421875004,0.0,0.01409912109375002,0.0,0.006408691406250017,0.0,0.008514404296875007,0.0,0.00799560546875002,0.0,0.03607177734375007,0.0,0.009094238281250014,0.0,0.01318359375000002,0.0,0.020355224609375028,0.0,0.006011962890625016,0.0,0.02398681640625005,0.0,0.041809082031250056,0.0,0.009063720703125028,0.0,0.01913452148437502,0.0,0.025695800781250045,0.0,0.02365112304687505,0.0,0.004791259765625007,0.0,0.010528564453125009,0.0,0.01748657226562502,0.0,0.006958007812500014,0.0,0.01861572265625003,0.0,0.006958007812500014,0.0,0.01748657226562502,0.0,0.010528564453125009,0.0,0.004791259765625007,0.0,0.02365112304687505,0.0,0.025695800781250045,0.0,0.01913452148437502,0.0,0.009063720703125028,0.0,0.041809082031250056,0.0,0.02398681640625005,0.0,0.006011962890625016,0.0,0.020355224609375028,0.0,0.01318359375000002,0.0,0.009094238281250014,0.0,0.03607177734375007,0.0,0.00799560546875002,0.0,0.008514404296875007,0.0,0.006408691406250017,0.0,0.01409912109375002,0.0,0.01531982421875004,0.0,0.012512207031250024,0.0,0.007751464843750009,0.0,0.006256103515625005,0.0,0.0052795410156250035,0.0,0.012847900390625019,0.0,0.01602172851562504,0.0,0.019561767578125024,0.0,0.01803588867187504,0.0,0.009552001953125028,0.0,0.0020141601562500074,0.0,0.011291503906250024,0.0,0.006713867187500009,0.0,0.006652832031250011,0.0,0.009918212890625005,0.0,0.0027465820312500087,0.0,0.001037597656250001,0.0,0.004455566406250011,0.0,0.001190185546875001,0.0,0.004577636718750011,0.0,0.0004272460937500011,0.0,0.005645751953125014,0.0,0.00024414062500000076,0.0,0.0033264160156250043,0.0,0.00015258789062500024,0.0,0.0015258789062500024,0.0,0.0002746582031250003,0.0,0.0003051757812500006,0.0,0.00015258789062500022,0.0,3.051757812500005e-05,0.0,3.0517578125000014e-05
0.001953125000000001,0.0,0.0,0.0,0.0,0.0,0.001953125000000001,0.0,0.0019531250000000026,0.0,1.9259299443872367e-34,0.0,0.001953125000000001,0.0,0.0019531250000000026,0.0,1.9259299443872367e-34,0.0,0.0019531250000000026,0.0,0.009765625000000003,0.0,0.0,0.0,0.0,0.0,0.009765625000000003,0.0,0.001953125000000001,0.0,0.0,0.0,0.019531250000000017,0.0,0.009765625000000003,0.0,0.0019531250000000026,0.0,0.003906250000000005,0.0,0.015625000000000028,0.0,0.003906250000000008,0.0,0.007812500000000003,0.0,0.03906250000000003,0.0,0.00976562500000002,0.0,0.009765625000000017,0.0,0.009765625000000003,0.0,0.01757812500000001,0.0,0.005859375000000006,0.0,0.009765625000000002,0.0,0.0039062500000000035,0.0,0.005859375000000005,0.0,0.001953125000000002,0.0,0.02539062500000003,0.0,0.02734375000000004,0.0,0.003906250000000006,0.0,0.009765625000000003,0.0,0.01367187500000001,0.0,0.01367187500000002,0.0,0.01171875000000001,0.0,0.04492187500000007,0.0,0.01171875000000002,0.0,0.01953125000000002,0.0,0.03320312500000005,0.0,0.001953125000000001,0.0,0.0019531250000000026,0.0,0.017578125000000035,0.0,0.011718750000000007,0.0,0.011718750000000014,0.0,0.021484375000000014,0.0,0.019531250000000017,0.0,0.021484375000000014,0.0,0.011718750000000014,0.0,0.011718750000000007,0.0,0.017578125000000035,0.0,0.0019531250000000026,0.0,0.001953125000000001,0.0,0.03320312500000005,0.0,0.01953125000000002,0.0,0.01171875000000002,0.0,0.04492187500000007,0.0,0.01171875000000001,0.0,0.01367187500000002,0.0,0.01367187500000001,0.0,0.009765625000000003,0.0,0.003906250000000006,0.0,0.02734375000000004,0.0,0.02539062500000003,0.0,0.001953125000000002,0.0,0.005859375000000005,0.0,0.0039062500000000035,0.0,0.009765625000000002,0.0,0.005859375000000006,0.0,0.01757812500000001,0.0,0.009765625000000003,0.0,0.009765625000000017,0.0,0.00976562500000002,0.0,0.03906250000000003,0.0,0.007812500000000003,0.0,0.003906250000000008,0.0,0.015625000000000028,0.0,0.003906250000000005,0.0,0.0019531250000000026,0.0,0.009765625000000003,0.0,0.019531250000000017,0.0,0.0,0.0,0.001953125000000001,0.0,0.009765625000000003,0.0,0.0,0.0,0.0,0.0,0.009765625000000003,0.0,0.0019531250000000026,0.0,1.9259299443872367e-34,0.0,0.0019531250000000026,0.0,0.001953125000000001,0.0,1.9259299443872367e-34,0.0,0.0019531250000000026,0.0,0.001953125000000001,0.0,0.0,0.0,0.0,0.0,0.001953125000000001
0.0002441406250000001,0.0,0.0,0.0,0.0002441406250000001,0.0,0.003906250000000005,0.0,0.00024414062500000087,0.0,0.0009765625000000022,0.0,0.006103515625000013,0.0,0.009033203125000019,0.0,0.0009765625000000026,0.0,0.004394531250000005,0.0,0.016601562500000045,0.0,0.0014648437500000041,0.0,0.006103515625000013,0.0,0.0004882812500000002,0.0,0.005859375000000009,0.0,0.014892578125000026,0.0,0.009033203125000009,0.0,0.0058593750000000035,0.0,0.011962890625000023,0.0,0.022705078125000035,0.0,0.004394531250000007,0.0,0.005126953125000012,0.0,0.0070800781250000165,0.0,0.0058593750000000035,0.0,0.013671875000000038,0.0,0.013916015625000026,0.0,0.008056640625000017,0.0,0.013916015625000023,0.0,0.006347656250000006,0.0,0.01098632812500001,0.0,0.014892578125000014,0.0,0.005859375000000012,0.0,0.007324218750000013,0.0,0.007324218750000018,0.0,0.006103515625000017,0.0,0.020019531250000035,0.0,0.0031738281250000013,0.0,0.006591796875000007,0.0,0.0019531250000000056,0.0,0.005615234375000003,0.0,0.008056640625000003,0.0,0.00537109375000002,0.0,0.035644531250000056,0.0,0.0332031250000001,0.0,0.017089843750000028,0.0,0.03540039062500008,0.0,0.01831054687500001,0.0,0.03149414062500007,0.0,0.003417968750000013,0.0,0.013916015625000002,0.0,0.017578125000000017,0.0,0.013916015625000002,0.0,0.003417968750000013,0.0,0.03149414062500007,0.0,0.01831054687500001,0.0,0.03540039062500008,0.0,0.017089843750000028,0.0,0.0332031250000001,0.0,0.035644531250000056,0.0,0.00537109375000002,0.0,0.008056640625000003,0.0,0.005615234375000003,0.0,0.0019531250000000056,0.0,0.006591796875000007,0.0,0.0031738281250000013,0.0,0.020019531250000035,0.0,0.006103515625000017,0.0,0.007324218750000018,0.0,0.007324218750000013,0.0,0.005859375000000012,0.0,0.014892578125000014,0.0,0.01098632812500001,0.0,0.006347656250000006,0.0,0.013916015625000023,0.0,0.008056640625000017,0.0,0.013916015625000026,0.0,0.013671875000000038,0.0,0.0058593750000000035,0.0,0.0070800781250000165,0.0,0.005126953125000012,0.0,0.004394531250000007,0.0,0.022705078125000035,0.0,0.011962890625000023,0.0,0.0058593750000000035,0.0,0.009033203125000009,0.0,0.014892578125000026,0.0,0.005859375000000009,0.0,0.0004882812500000002,0.0,0.006103515625000013,0.0,0.0014648437500000041,0.0,0.016601562500000045,0.0,0.004394531250000005,0.0,0.0009765625000000026,0.0,0.009033203125000019,0.0,0.006103515625000013,0.0,0.0009765625000000022,0.0,0.00024414062500000087,0.0,0.003906250000000005,0.0,0.0002441406250000001,0.0,0.0,0.0,0.0002441406250000001
0.0004882812500000002,0.0,0.0,0.0,0.0004882812500000002,0.0,0.0009765625000000004,0.0,0.0004882812500000007,0.0,0.0009765625000000002,0.0,0.0014648437500000013,0.0,0.0024414062500000013,0.0,0.0014648437500000013,0.0,0.0034179687500000013,0.0,0.0004882812499999999,0.0,0.001953125000000001,0.0,0.002441406250000002,0.0,0.0029296875000000035,0.0,0.0014648437500000017,0.0,0.005859375000000007,0.0,0.0073242187500000095,0.0,0.006835937500000007,0.0,0.00878906250000001,0.0,0.001953125000000001,0.0,0.010742187500000012,0.0,0.009765625000000017,0.0,0.00878906250000001,0.0,0.0048828125000000035,0.0,0.0073242187500000095,0.0,0.009765625000000009,0.0,0.024902343750000035,0.0,0.0009765624999999998,0.0,0.018554687500000035,0.0,0.013671875000000028,0.0,0.006835937500000013,0.0,0.005371093750000007,0.0,0.009277343750000009,0.0,0.00439453125000001,0.0,0.013183593750000009,0.0,0.012207031250000003,0.0,0.027832031250000035,0.0,0.02880859375,0.0,0.006347656250000003,0.0,0.02490234375000004,0.0,0.011230468750000012,0.0,0.013183593750000023,0.0,0.017578125000000017,0.0,0.009765625000000009,0.0,0.025390625000000035,0.0,0.02929687500000002,0.0,0.024902343750000035,0.0,0.013671875,0.0,0.01123046875000001,0.0,0.04199218750000005,0.0,0.0019531250000000147,0.0,0.04199218750000005,0.0,0.01123046875000001,0.0,0.013671875,0.0,0.024902343750000035,0.0,0.02929687500000002,0.0,0.025390625000000035,0.0,0.009765625000000009,0.0,0.017578125000000017,0.0,0.013183593750000023,0.0,0.011230468750000012,0.0,0.02490234375000004,0.0,0.006347656250000003,0.0,0.02880859375,0.0,0.027832031250000035,0.0,0.012207031250000003,0.0,0.013183593750000009,0.0,0.00439453125000001,0.0,0.009277343750000009,0.0,0.005371093750000007,0.0,0.006835937500000013,0.0,0.013671875000000028,0.0,0.018554687500000035,0.0,0.0009765624999999998,0.0,0.024902343750000035,0.0,0.009765625000000009,0.0,0.0073242187500000095,0.0,0.0048828125000000035,0.0,0.00878906250000001,0.0,0.009765625000000017,0.0,0.010742187500000012,0.0,0.001953125000000001,0.0,0.00878906250000001,0.0,0.006835937500000007,0.0,0.0073242187500000095,0.0,0.005859375000000007,0.0,0.0014648437500000017,0.0,0.0029296875000000035,0.0,0.002441406250000002,0.0,0.001953125000000001,0.0,0.0004882812499999999,0.0,0.0034179687500000013,0.0,0.0014648437500000013,0.0,0.0024414062500000013,0.0,0.0014648437500000013,0.0,0.0009765625000000002,0.0,0.0004882812500000007,0.0,0.0009765625000000004,0.0,0.0004882812500000002,0.0,0.0,0.0,0.0004882812500000002
0.0009765625000000004,0.0,0.0,0.0,0.0009765625000000004,0.0,0.0,0.0,0.0,0.0,0.003906250000000002,0.0,0.0009765625000000026,0.0,0.003906250000000004,0.0,0.000976562500000002,0.0,0.000976562500000002,0.0,0.009765625000000005,0.0,0.004882812500000006,0.0,0.00976562500000001,0.0,0.0039062500000000035,0.0,6.259272319258518e-34,0.0,0.008789062500000002,0.0,0.001953125000000002,0.0,0.008789062500000003,0.0,0.004882812500000007,0.0,0.001953125000000001,0.0,0.01269531250000002,0.0,0.009765625000000016,0.0,0.009765625000000014,0.0,0.0039062499999999965,0.0,0.004882812500000002,0.0,0.014648437500000002,0.0,0.004882812500000007,0.0,0.005859375000000008,0.0,0.015625000000000003,0.0,0.008789062500000005,0.0,0.01953125000000001,0.0,0.006835937500000007,0.0,0.013671875000000002,0.0,0.02539062500000002,0.0,0.014648437500000033,0.0,0.018554687500000014,0.0,0.012695312499999995,0.0,0.01757812500000003,0.0,0.0039062500000000035,0.0,0.01171875000000001,0.0,0.009765625000000026,0.0,0.019531250000000035,0.0,0.041015625000000056,0.0,0.0068359375000000035,0.0,0.01171875000000003,0.0,0.032226562500000014,0.0,0.026367187500000035,0.0,0.025390625000000007,0.0,0.00878906250000001,0.0,0.005859375000000006,0.0,0.019531250000000024,0.0,0.005859375000000006,0.0,0.00878906250000001,0.0,0.025390625000000007,0.0,0.026367187500000035,0.0,0.032226562500000014,0.0,0.01171875000000003,0.0,0.0068359375000000035,0.0,0.041015625000000056,0.0,0.019531250000000035,0.0,0.009765625000000026,0.0,0.01171875000000001,0.0,0.0039062500000000035,0.0,0.01757812500000003,0.0,0.012695312499999995,0.0,0.018554687500000014,0.0,0.014648437500000033,0.0,0.02539062500000002,0.0,0.013671875000000002,0.0,0.006835937500000007,0.0,0.01953125000000001,0.0,0.008789062500000005,0.0,0.015625000000000003,0.0,0.005859375000000008,0.0,0.004882812500000007,0.0,0.014648437500000002,0.0,0.004882812500000002,0.0,0.0039062499999999965,0.0,0.009765625000000014,0.0,0.009765625000000016,0.0,0.01269531250000002,0.0,0.001953125000000001,0.0,0.004882812500000007,0.0,0.008789062500000003,0.0,0.001953125000000002,0.0,0.008789062500000002,0.0,6.259272319258518e-34,0.0,0.0039062500000000035,0.0,0.00976562500000001,0.0,0.004882812500000006,0.0,0.009765625000000005,0.0,0.000976562500000002,0.0,0.000976562500000002,0.0,0.003906250000000004,0.0,0.0009765625000000026,0.0,0.003906250000000002,0.0,0.0,0.0,0.0,0.0,0.0009765625000000004,0.0,0.0,0.0,0.0009765625000000004
