-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.0,0.0,6.941975965944905e-29,0.0,1.7553922189595216e-25,0.0,2.1608991369599965e-22,0.0,1.3286877121446216e-19,0.0,4.5053334921730315e-17,0.0,9.113400849050459e-15,0.0,1.1609221376867327e-12,0.0,9.657363166116111e-11,0.0,5.370604945027842e-09,0.0,2.0237192248521236e-07,0.0,5.192349291351623e-06,0.0,9.038723688966741e-05,0.0,0.0010533986377583118,0.0,0.008004546134348044,0.0,0.037828906778113035,0.0,0.10195213203111404,0.0,0.1308001047752119,0.0,0.05072031344857354,0.0,0.03239183154780908,0.0,0.0687810976673708,0.0,0.027967574277246124,0.0,0.06317726530956201,0.0,0.035098317593746764,0.0,0.0609861400155392,0.0,0.04606445720867033,0.0,0.059183968473498993,0.0,0.06776670694156549,0.0,0.060282223839391566,0.0,0.0743440683863802,0.0,0.08916365680080368,0.0,0.09198951996407746,0.0,0.1055540366683187,0.0,0.12494236775517913,0.0,0.1452045099471072,0.0,0.1723268678544744,0.0,0.21311391692308101,0.0,0.265697754917111,0.0,0.3224164382273449,0.0,0.41760119864886575,0.0,0.5455053680002719,0.0,0.6754909585989318,0.0,0.867055882890379,0.0,1.0729007744701495,0.0,1.3401286376105543,0.0,1.6379893418337685,0.0,1.9794191082265906,0.0,2.300945587008849,0.0,2.667608447207534,0.0,2.95910831120741,0.0,3.0793384747471344,0.0,3.0793384747471344,0.0,2.95910831120741,0.0,2.667608447207534,0.0,2.300945587008849,0.0,1.9794191082265906,0.0,1.6379893418337685,0.0,1.3401286376105543,0.0,1.0729007744701495,0.0,0.867055882890379,0.0,0.6754909585989318,0.0,0.5455053680002719,0.0,0.41760119864886575,0.0,0.3224164382273449,0.0,0.265697754917111,0.0,0.21311391692308101,0.0,0.1723268678544744,0.0,0.1452045099471072,0.0,0.12494236775517913,0.0,0.1055540366683187,0.0,0.09198951996407746,0.0,0.08916365680080368,0.0,0.0743440683863802,0.0,0.060282223839391566,0.0,0.06776670694156549,0.0,0.059183968473498993,0.0,0.04606445720867033,0.0,0.0609861400155392,0.0,0.035098317593746764,0.0,0.06317726530956201,0.0,0.027967574277246124,0.0,0.0687810976673708,0.0,0.03239183154780908,0.0,0.05072031344857354,0.0,0.1308001047752119,0.0,0.10195213203111404,0.0,0.037828906778113035,0.0,0.008004546134348044,0.0,0.0010533986377583118,0.0,9.038723688966741e-05,0.0,5.192349291351623e-06,0.0,2.0237192248521236e-07,0.0,5.370604945027842e-09,0.0,9.657363166116111e-11,0.0,1.1609221376867327e-12,0.0,9.113400849050459e-15,0.0,4.5053334921730315e-17,0.0,1.3286877121446216e-19,0.0,2.1608991369599965e-22,0.0,1.7553922189595216e-25,0.0,6.941975965944905e-29,0.0,0.0
