-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.0,0.0,1.5777218104420243e-30,0.0,7.085548650695167e-27,0.0,7.13102963732479e-24,0.0,2.8500131892412444e-21,0.0,5.706142548473348e-19,0.0,6.49016214318776e-17,0.0,4.534980999510826e-15,0.0,2.0523969462198326e-13,0.0,6.2464700848787295e-12,0.0,1.314124937358908e-10,0.0,1.950023318129655e-09,0.0,2.070345472471094e-08,0.0,1.5863254001391182e-07,0.0,8.789723347543053e-07,0.0,3.4957450999298317e-06,0.0,9.737981221739894e-06,0.0,1.7864496498168483e-05,0.0,1.8291423014472217e-05,0.0,7.084816886845788e-06,0.0,3.02038389150291e-05,0.0,0.00021460174110355407,0.0,0.000705089957972853,0.0,0.0014944077128968601,0.0,0.0022723089274133148,0.0,0.0025644970201500967,0.0,0.0022271185149305176,0.0,0.0017089868576803126,0.0,0.0017435516806444118,0.0,0.003104097120139755,0.0,0.006129507730787391,0.0,0.008750123591234064,0.0,0.008529578467683017,0.0,0.008104989813679584,0.0,0.00861117196901865,0.0,0.005041983230454255,0.0,0.0028845207927531403,0.0,0.00619147055433415,0.0,0.01584370524706414,0.0,0.010316836515632866,0.0,0.0029459497289488603,0.0,0.013058030052342313,0.0,0.04401839113456574,0.0,0.018850430863201626,0.0,0.029637623051438848,0.0,0.048762604334611034,0.0,0.01855978110424723,0.0,0.01775841570172121,0.0,0.03952744003591297,0.0,0.0336904687003878,0.0,0.13666457914919825,0.0,0.13666457914919825,0.0,0.0336904687003878,0.0,0.03952744003591297,0.0,0.01775841570172121,0.0,0.01855978110424723,0.0,0.048762604334611034,0.0,0.029637623051438848,0.0,0.018850430863201626,0.0,0.04401839113456574,0.0,0.013058030052342313,0.0,0.0029459497289488603,0.0,0.010316836515632866,0.0,0.01584370524706414,0.0,0.00619147055433415,0.0,0.0028845207927531403,0.0,0.005041983230454255,0.0,0.00861117196901865,0.0,0.008104989813679584,0.0,0.008529578467683017,0.0,0.008750123591234064,0.0,0.006129507730787391,0.0,0.003104097120139755,0.0,0.0017435516806444118,0.0,0.0017089868576803126,0.0,0.0022271185149305176,0.0,0.0025644970201500967,0.0,0.0022723089274133148,0.0,0.0014944077128968601,0.0,0.000705089957972853,0.0,0.00021460174110355407,0.0,3.02038389150291e-05,0.0,7.084816886845788e-06,0.0,1.8291423014472217e-05,0.0,1.7864496498168483e-05,0.0,9.737981221739894e-06,0.0,3.4957450999298317e-06,0.0,8.789723347543053e-07,0.0,1.5863254001391182e-07,0.0,2.070345472471094e-08,0.0,1.950023318129655e-09,0.0,1.314124937358908e-10,0.0,6.2464700848787295e-12,0.0,2.0523969462198326e-13,0.0,4.534980999510826e-15,0.0,6.49016214318776e-17,0.0,5.706142548473348e-19,0.0,2.8500131892412444e-21,0.0,7.13102963732479e-24,0.0,7.085548650695167e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,8.410834971466472e-27,0.0,1.0004212515433546e-23,0.0,4.692559139662837e-21,0.0,1.091364477933378e-18,0.0,1.4212506761565747e-16,0.0,1.1149069015736676e-14,0.0,5.518533756338894e-13,0.0,1.7754264505287212e-11,0.0,3.779750362066466e-10,0.0,5.372740399709985e-09,0.0,5.107262916234959e-08,0.0,3.230937171331866e-07,0.0,1.3447720940575754e-06,0.0,3.600412731402108e-06,0.0,5.869994345480186e-06,0.0,5.014861002392566e-06,0.0,2.078934171851075e-06,0.0,4.0461671287516465e-06,0.0,5.106905126097411e-06,0.0,6.138665363861944e-06,0.0,3.801185721636405e-05,0.0,5.818962896615388e-05,0.0,1.854225144834034e-05,0.0,8.726120246095984e-06,0.0,6.547571317573477e-05,0.0,7.355089387610536e-05,0.0,0.0002945737000910711,0.0,0.0002802722235864765,0.0,8.254164620471133e-05,0.0,0.0006135036026407561,0.0,0.00016760614777233841,0.0,0.0012014513982593698,0.0,0.0016461712897536756,0.0,0.0007098062183899797,0.0,0.0017208743927638504,0.0,0.003760302400648805,0.0,0.011275848753638129,0.0,0.013255798360414791,0.0,0.01829892001238498,0.0,0.0060811870009788984,0.0,0.03926073005640454,0.0,0.006874824140153975,0.0,0.03602725333685038,0.0,0.025825065513826885,0.0,0.028647918540445346,0.0,0.07442692904479445,0.0,0.10955047755681643,0.0,0.10627278024205655,0.0,0.01342908730885831,0.0,0.01342908730885831,0.0,0.10627278024205655,0.0,0.10955047755681643,0.0,0.07442692904479445,0.0,0.028647918540445346,0.0,0.025825065513826885,0.0,0.03602725333685038,0.0,0.006874824140153975,0.0,0.03926073005640454,0.0,0.0060811870009788984,0.0,0.01829892001238498,0.0,0.013255798360414791,0.0,0.011275848753638129,0.0,0.003760302400648805,0.0,0.0017208743927638504,0.0,0.0007098062183899797,0.0,0.0016461712897536756,0.0,0.0012014513982593698,0.0,0.00016760614777233841,0.0,0.0006135036026407561,0.0,8.254164620471133e-05,0.0,0.0002802722235864765,0.0,0.0002945737000910711,0.0,7.355089387610536e-05,0.0,6.547571317573477e-05,0.0,8.726120246095984e-06,0.0,1.854225144834034e-05,0.0,5.818962896615388e-05,0.0,3.801185721636405e-05,0.0,6.138665363861944e-06,0.0,5.106905126097411e-06,0.0,4.0461671287516465e-06,0.0,2.078934171851075e-06,0.0,5.014861002392566e-06,0.0,5.869994345480186e-06,0.0,3.600412731402108e-06,0.0,1.3447720940575754e-06,0.0,3.230937171331866e-07,0.0,5.107262916234959e-08,0.0,5.372740399709985e-09,0.0,3.779750362066466e-10,0.0,1.7754264505287212e-11,0.0,5.518533756338894e-13,0.0,1.1149069015736676e-14,0.0,1.4212506761565747e-16,0.0,1.091364477933378e-18,0.0,4.692559139662837e-21,0.0,1.0004212515433546e-23,0.0,8.410834971466472e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,7.956451090059174e-27,0.0,8.861979789996953e-24,0.0,3.850307787588544e-21,0.0,8.198942977669765e-19,0.0,9.656950222469925e-17,0.0,6.764078942556582e-15,0.0,2.949687156881929e-13,0.0,8.244534116397635e-12,0.0,1.5023923104042296e-10,0.0,1.7975318674035412e-09,0.0,1.4071402684408282e-08,0.0,7.073179758374882e-08,0.0,2.1710033687150734e-07,0.0,3.6267623472783176e-07,0.0,5.074176740729752e-07,0.0,5.240434628673644e-06,0.0,4.6040188134185625e-05,0.0,0.0002404253806872463,0.0,0.0008162681430573134,0.0,0.0017537350083101522,0.0,0.002058644045660149,0.0,0.0008789950966579156,0.0,0.0006611354884857493,0.0,0.003205444810059938,0.0,0.0038972915133192263,0.0,0.0019086124240564586,0.0,0.001531188290544195,0.0,0.001849634208462932,0.0,0.002853919393519193,0.0,0.0088066070517296,0.0,0.021719054001211536,0.0,0.019252384912878034,0.0,0.001441505528871454,0.0,0.010002929850833479,0.0,0.008931753104966205,0.0,0.01896086228028619,0.0,0.02911818310292904,0.0,0.0062240621547157374,0.0,0.028817355324629604,0.0,0.013053986301975781,0.0,0.009696048137508753,0.0,0.008840550360933555,0.0,0.01891092737614896,0.0,0.01961903499498306,0.0,0.05798543113789949,0.0,0.02519567392305041,0.0,0.02992177840020682,0.0,0.04126881683044818,0.0,0.10052530684445324,0.0,0.10052530684445324,0.0,0.04126881683044818,0.0,0.02992177840020682,0.0,0.02519567392305041,0.0,0.05798543113789949,0.0,0.01961903499498306,0.0,0.01891092737614896,0.0,0.008840550360933555,0.0,0.009696048137508753,0.0,0.013053986301975781,0.0,0.028817355324629604,0.0,0.0062240621547157374,0.0,0.02911818310292904,0.0,0.01896086228028619,0.0,0.008931753104966205,0.0,0.010002929850833479,0.0,0.001441505528871454,0.0,0.019252384912878034,0.0,0.021719054001211536,0.0,0.0088066070517296,0.0,0.002853919393519193,0.0,0.001849634208462932,0.0,0.001531188290544195,0.0,0.0019086124240564586,0.0,0.0038972915133192263,0.0,0.003205444810059938,0.0,0.0006611354884857493,0.0,0.0008789950966579156,0.0,0.002058644045660149,0.0,0.0017537350083101522,0.0,0.0008162681430573134,0.0,0.0002404253806872463,0.0,4.6040188134185625e-05,0.0,5.240434628673644e-06,0.0,5.074176740729752e-07,0.0,3.6267623472783176e-07,0.0,2.1710033687150734e-07,0.0,7.073179758374882e-08,0.0,1.4071402684408282e-08,0.0,1.7975318674035412e-09,0.0,1.5023923104042296e-10,0.0,8.244534116397635e-12,0.0,2.949687156881929e-13,0.0,6.764078942556582e-15,0.0,9.656950222469925e-17,0.0,8.198942977669765e-19,0.0,3.850307787588544e-21,0.0,8.861979789996953e-24,0.0,7.956451090059174e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,5.8738583002756876e-27,0.0,4.592853897558071e-24,0.0,1.3091494720242539e-21,0.0,1.661317667140188e-19,0.0,1.006022843683275e-17,0.0,2.7992017007007283e-16,0.0,2.739244415433982e-15,0.0,7.237329541772235e-15,0.0,1.027272193958188e-12,0.0,2.8456732303462102e-11,0.0,2.371508328310999e-10,0.0,6.0683557246774e-10,0.0,8.041292539868466e-09,0.0,1.4997317114366296e-07,0.0,1.0232307186667984e-06,0.0,3.277337320901089e-06,0.0,5.640319933397162e-06,0.0,1.1119658237384991e-05,0.0,5.012596753726557e-05,0.0,0.00015303816028659268,0.0,0.0002163180412445507,0.0,0.00012228994577201732,0.0,0.0001704440133612343,0.0,0.0005726622658919693,0.0,0.0008819388320113781,0.0,0.0008056314290923707,0.0,0.00048788831711305057,0.0,0.0020762141930645776,0.0,0.005416882858715879,0.0,0.006758598072504609,0.0,0.00271380843173718,0.0,0.00048380650826283463,0.0,0.0002198651989656091,0.0,0.0012535449503842712,0.0,0.00889092538845087,0.0,0.015688369849620822,0.0,0.020538043655115256,0.0,0.031940395978434066,0.0,0.06712357909610103,0.0,0.03973799248388058,0.0,0.015514298090076806,0.0,0.012545273659601956,0.0,0.064288908154844,0.0,0.03189317822592123,0.0,0.014018185859737367,0.0,0.027182271749953697,0.0,0.061196348496279196,0.0,0.037050094614060745,0.0,0.0299878580778285,0.0,0.0299878580778285,0.0,0.037050094614060745,0.0,0.061196348496279196,0.0,0.027182271749953697,0.0,0.014018185859737367,0.0,0.03189317822592123,0.0,0.064288908154844,0.0,0.012545273659601956,0.0,0.015514298090076806,0.0,0.03973799248388058,0.0,0.06712357909610103,0.0,0.031940395978434066,0.0,0.020538043655115256,0.0,0.015688369849620822,0.0,0.00889092538845087,0.0,0.0012535449503842712,0.0,0.0002198651989656091,0.0,0.00048380650826283463,0.0,0.00271380843173718,0.0,0.006758598072504609,0.0,0.005416882858715879,0.0,0.0020762141930645776,0.0,0.00048788831711305057,0.0,0.0008056314290923707,0.0,0.0008819388320113781,0.0,0.0005726622658919693,0.0,0.0001704440133612343,0.0,0.00012228994577201732,0.0,0.0002163180412445507,0.0,0.00015303816028659268,0.0,5.012596753726557e-05,0.0,1.1119658237384991e-05,0.0,5.640319933397162e-06,0.0,3.277337320901089e-06,0.0,1.0232307186667984e-06,0.0,1.4997317114366296e-07,0.0,8.041292539868466e-09,0.0,6.0683557246774e-10,0.0,2.371508328310999e-10,0.0,2.8456732303462102e-11,0.0,1.027272193958188e-12,0.0,7.237329541772235e-15,0.0,2.739244415433982e-15,0.0,2.7992017007007283e-16,0.0,1.006022843683275e-17,0.0,1.661317667140188e-19,0.0,1.3091494720242539e-21,0.0,4.592853897558071e-24,0.0,5.8738583002756876e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,4.775763920208028e-27,0.0,3.1195898927417776e-24,0.0,7.768531311567313e-22,0.0,9.279017928349017e-20,0.0,6.0163258059428895e-18,0.0,2.28664354610603e-16,0.0,5.361869740082863e-15,0.0,8.015982204944053e-14,0.0,7.744835528117386e-13,0.0,4.760840001073487e-12,0.0,1.7388144669893834e-11,0.0,3.393960536491897e-11,0.0,1.1150486232829824e-10,0.0,1.410360958936438e-09,0.0,1.079157769036274e-08,0.0,5.184726400372237e-08,0.0,1.8906324352917238e-07,0.0,6.405301325793259e-07,0.0,2.375469554934774e-06,0.0,9.148552899654216e-06,0.0,3.016622330980111e-05,0.0,7.255771442444563e-05,0.0,0.0001119540667262322,0.0,0.00010282846507225647,0.0,0.00014232159032102846,0.0,0.0005299321740853051,0.0,0.0012024745232795306,0.0,0.0014516895385697135,0.0,0.0010156927014883408,0.0,0.0006240693802048147,0.0,0.0007083565079116662,0.0,0.0007386238073515686,0.0,0.000947506589731157,0.0,0.006521550454102682,0.0,0.018588911876665816,0.0,0.014791406648520074,0.0,0.0026305996233600233,0.0,0.006953120671057255,0.0,0.003132661494793289,0.0,0.0039042483309946795,0.0,0.00471868089753733,0.0,0.03671172305023879,0.0,0.01813437594259746,0.0,0.057117189555877954,0.0,0.047193568115766464,0.0,0.05990226200623289,0.0,0.1009591528412434,0.0,0.009697822546028958,0.0,0.10135213482902618,0.0,0.10135213482902618,0.0,0.009697822546028958,0.0,0.1009591528412434,0.0,0.05990226200623289,0.0,0.047193568115766464,0.0,0.057117189555877954,0.0,0.01813437594259746,0.0,0.03671172305023879,0.0,0.00471868089753733,0.0,0.0039042483309946795,0.0,0.003132661494793289,0.0,0.006953120671057255,0.0,0.0026305996233600233,0.0,0.014791406648520074,0.0,0.018588911876665816,0.0,0.006521550454102682,0.0,0.000947506589731157,0.0,0.0007386238073515686,0.0,0.0007083565079116662,0.0,0.0006240693802048147,0.0,0.0010156927014883408,0.0,0.0014516895385697135,0.0,0.0012024745232795306,0.0,0.0005299321740853051,0.0,0.00014232159032102846,0.0,0.00010282846507225647,0.0,0.0001119540667262322,0.0,7.255771442444563e-05,0.0,3.016622330980111e-05,0.0,9.148552899654216e-06,0.0,2.375469554934774e-06,0.0,6.405301325793259e-07,0.0,1.8906324352917238e-07,0.0,5.184726400372237e-08,0.0,1.079157769036274e-08,0.0,1.410360958936438e-09,0.0,1.1150486232829824e-10,0.0,3.393960536491897e-11,0.0,1.7388144669893834e-11,0.0,4.760840001073487e-12,0.0,7.744835528117386e-13,0.0,8.015982204944053e-14,0.0,5.361869740082863e-15,0.0,2.28664354610603e-16,0.0,6.0163258059428895e-18,0.0,9.279017928349017e-20,0.0,7.768531311567313e-22,0.0,3.1195898927417776e-24,0.0,4.775763920208028e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,9.357468057731704e-27,0.0,1.2211016187909527e-23,0.0,6.171439985585597e-21,0.0,1.5104422733829755e-18,0.0,2.0058958943073935e-16,0.0,1.5369825204464424e-14,0.0,6.987498945455009e-13,0.0,1.880534148319665e-11,0.0,2.864905954391558e-10,0.0,2.1420631967224686e-09,0.0,4.4871926198402456e-09,0.0,1.4836453168784593e-08,0.0,8.245504837180283e-07,0.0,7.380940891270881e-06,0.0,2.2570274198997806e-05,0.0,1.8313683406004898e-05,0.0,4.85347031732437e-06,0.0,5.406641906414999e-05,0.0,3.5363328247473656e-05,0.0,2.7980436186890033e-05,0.0,7.420201302778831e-06,0.0,0.00023710150725577114,0.0,0.0004619416772901697,0.0,0.00017838451657219547,0.0,0.00035767378999163697,0.0,0.0008971925563714887,0.0,0.0009304782785870948,0.0,0.002096561607726165,0.0,0.0018366995622451446,0.0,0.0005123911396320792,0.0,0.007079772544102701,0.0,0.003672351267760679,0.0,0.004319349588271359,0.0,0.008875518208796118,0.0,0.01689836689877986,0.0,0.007380671832436596,0.0,0.022446398997659253,0.0,0.012562308801182167,0.0,0.006701255237374887,0.0,0.03709119104215399,0.0,0.005317051777850527,0.0,0.05080986182196369,0.0,0.027858948260610916,0.0,0.014361841569889813,0.0,0.01778260129997331,0.0,0.010513512528422392,0.0,0.12148012575375153,0.0,0.06293375168822059,0.0,0.05422790116931647,0.0,0.05422790116931647,0.0,0.06293375168822059,0.0,0.12148012575375153,0.0,0.010513512528422392,0.0,0.01778260129997331,0.0,0.014361841569889813,0.0,0.027858948260610916,0.0,0.05080986182196369,0.0,0.005317051777850527,0.0,0.03709119104215399,0.0,0.006701255237374887,0.0,0.012562308801182167,0.0,0.022446398997659253,0.0,0.007380671832436596,0.0,0.01689836689877986,0.0,0.008875518208796118,0.0,0.004319349588271359,0.0,0.003672351267760679,0.0,0.007079772544102701,0.0,0.0005123911396320792,0.0,0.0018366995622451446,0.0,0.002096561607726165,0.0,0.0009304782785870948,0.0,0.0008971925563714887,0.0,0.00035767378999163697,0.0,0.00017838451657219547,0.0,0.0004619416772901697,0.0,0.00023710150725577114,0.0,7.420201302778831e-06,0.0,2.7980436186890033e-05,0.0,3.5363328247473656e-05,0.0,5.406641906414999e-05,0.0,4.85347031732437e-06,0.0,1.8313683406004898e-05,0.0,2.2570274198997806e-05,0.0,7.380940891270881e-06,0.0,8.245504837180283e-07,0.0,1.4836453168784593e-08,0.0,4.4871926198402456e-09,0.0,2.1420631967224686e-09,0.0,2.864905954391558e-10,0.0,1.880534148319665e-11,0.0,6.987498945455009e-13,0.0,1.5369825204464424e-14,0.0,2.0058958943073935e-16,0.0,1.5104422733829755e-18,0.0,6.171439985585597e-21,0.0,1.2211016187909527e-23,0.0,9.357468057731704e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,7.085548650695161e-27,0.0,7.077513313514598e-24,0.0,2.7765268957915888e-21,0.0,5.371568394551396e-19,0.0,5.7758952240602e-17,0.0,3.7024359161518405e-15,0.0,1.4753259257263513e-13,0.0,3.737985635610941e-12,0.0,6.06211824455615e-11,0.0,6.231646949148724e-10,0.0,3.937224610920526e-09,0.0,1.4364006402096933e-08,0.0,2.737752042289615e-08,0.0,3.1637706668156854e-08,0.0,9.762800974638657e-08,0.0,4.2624725302892727e-07,0.0,1.337898109227855e-06,0.0,2.4619189710936962e-06,0.0,2.431532778937432e-06,0.0,3.2488998565354432e-06,0.0,7.85634599421734e-06,0.0,5.517238955876365e-05,0.0,0.00019508626079011796,0.0,0.00043986720318031104,0.0,0.000754697943270465,0.0,0.0009398442427405967,0.0,0.0010843886403266072,0.0,0.0009897321187683644,0.0,0.0006881297667938813,0.0,0.0008585278455745859,0.0,0.0009177662823527385,0.0,0.002535988666388538,0.0,0.0032257780944019683,0.0,0.007259621081421976,0.0,0.005437738735758616,0.0,0.013676165016565402,0.0,0.011068353019109753,0.0,0.009882613331511112,0.0,0.017018921746845057,0.0,0.0026256541882089595,0.0,0.01865748346014543,0.0,0.02454070236692003,0.0,0.007416614994677441,0.0,0.04467870782545667,0.0,0.017598953817030652,0.0,0.06318852878714443,0.0,0.03988389788159165,0.0,0.1715802684463168,0.0,0.032782857372049605,0.0,0.032782857372049605,0.0,0.1715802684463168,0.0,0.03988389788159165,0.0,0.06318852878714443,0.0,0.017598953817030652,0.0,0.04467870782545667,0.0,0.007416614994677441,0.0,0.02454070236692003,0.0,0.01865748346014543,0.0,0.0026256541882089595,0.0,0.017018921746845057,0.0,0.009882613331511112,0.0,0.011068353019109753,0.0,0.013676165016565402,0.0,0.005437738735758616,0.0,0.007259621081421976,0.0,0.0032257780944019683,0.0,0.002535988666388538,0.0,0.0009177662823527385,0.0,0.0008585278455745859,0.0,0.0006881297667938813,0.0,0.0009897321187683644,0.0,0.0010843886403266072,0.0,0.0009398442427405967,0.0,0.000754697943270465,0.0,0.00043986720318031104,0.0,0.00019508626079011796,0.0,5.517238955876365e-05,0.0,7.85634599421734e-06,0.0,3.2488998565354432e-06,0.0,2.431532778937432e-06,0.0,2.4619189710936962e-06,0.0,1.337898109227855e-06,0.0,4.2624725302892727e-07,0.0,9.762800974638657e-08,0.0,3.1637706668156854e-08,0.0,2.737752042289615e-08,0.0,1.4364006402096933e-08,0.0,3.937224610920526e-09,0.0,6.231646949148724e-10,0.0,6.06211824455615e-11,0.0,3.737985635610941e-12,0.0,1.4753259257263513e-13,0.0,3.7024359161518405e-15,0.0,5.7758952240602e-17,0.0,5.371568394551396e-19,0.0,2.7765268957915888e-21,0.0,7.077513313514598e-24,0.0,7.085548650695161e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,9.849717262589606e-27,0.0,1.3767457686572306e-23,0.0,7.620925564395088e-21,0.0,2.1026840542213552e-18,0.0,3.2697840402410154e-16,0.0,3.0879590722353716e-14,0.0,1.858868033631433e-12,0.0,7.364967255368544e-11,0.0,1.960823092848807e-09,0.0,3.550384915898853e-08,0.0,4.392641686881739e-07,0.0,3.706849127634743e-06,0.0,2.1187351099484845e-05,0.0,8.14506343673871e-05,0.0,0.0002133943806842759,0.0,0.00041803930723043335,0.0,0.0007586914950414691,0.0,0.0013981176005525182,0.0,0.002268972427035742,0.0,0.0031600735974652086,0.0,0.004096379574530808,0.0,0.004586668039185395,0.0,0.004066691120191034,0.0,0.004125673101231535,0.0,0.0029405159898576944,0.0,0.0013888138465597876,0.0,0.003394337134371593,0.0,0.002873470919359426,0.0,0.0047931707276141254,0.0,0.005001000544960265,0.0,0.0015791746911929853,0.0,0.008784373269306983,0.0,0.00651094159317259,0.0,0.014063807387206135,0.0,0.01697215231857474,0.0,0.012744478563877093,0.0,0.015429792777600874,0.0,0.0052644188660220855,0.0,0.013624953731806926,0.0,0.0011123792547460829,0.0,0.025926069804709653,0.0,0.02420124916565386,0.0,0.029460465011256213,0.0,0.029990539039996943,0.0,0.05429132747445547,0.0,0.027925751525731617,0.0,0.08583297101147641,0.0,0.04582649704893542,0.0,0.03486782601943748,0.0,0.03486782601943748,0.0,0.04582649704893542,0.0,0.08583297101147641,0.0,0.027925751525731617,0.0,0.05429132747445547,0.0,0.029990539039996943,0.0,0.029460465011256213,0.0,0.02420124916565386,0.0,0.025926069804709653,0.0,0.0011123792547460829,0.0,0.013624953731806926,0.0,0.0052644188660220855,0.0,0.015429792777600874,0.0,0.012744478563877093,0.0,0.01697215231857474,0.0,0.014063807387206135,0.0,0.00651094159317259,0.0,0.008784373269306983,0.0,0.0015791746911929853,0.0,0.005001000544960265,0.0,0.0047931707276141254,0.0,0.002873470919359426,0.0,0.003394337134371593,0.0,0.0013888138465597876,0.0,0.0029405159898576944,0.0,0.004125673101231535,0.0,0.004066691120191034,0.0,0.004586668039185395,0.0,0.004096379574530808,0.0,0.0031600735974652086,0.0,0.002268972427035742,0.0,0.0013981176005525182,0.0,0.0007586914950414691,0.0,0.00041803930723043335,0.0,0.0002133943806842759,0.0,8.14506343673871e-05,0.0,2.1187351099484845e-05,0.0,3.706849127634743e-06,0.0,4.392641686881739e-07,0.0,3.550384915898853e-08,0.0,1.960823092848807e-09,0.0,7.364967255368544e-11,0.0,1.858868033631433e-12,0.0,3.0879590722353716e-14,0.0,3.2697840402410154e-16,0.0,2.1026840542213552e-18,0.0,7.620925564395088e-21,0.0,1.3767457686572306e-23,0.0,9.849717262589606e-27,0.0,1.5777218104420243e-30,0.0,0.0
0.0,0.0,1.5777218104420243e-30,0.0,7.514688983135396e-27,0.0,7.958841338602004e-24,0.0,3.309714725212662e-21,0.0,6.785370079272217e-19,0.0,7.728313134362649e-17,0.0,5.243799367741815e-15,0.0,2.2092154606176328e-13,0.0,5.906294021785801e-12,0.0,1.0071856547341012e-10,0.0,1.0817848194144832e-09,0.0,7.054066203248394e-09,0.0,2.5824004544338026e-08,0.0,4.481940517950687e-08,0.0,2.3692570521326496e-08,0.0,1.368648611091552e-09,0.0,4.1261124128827e-09,0.0,1.1673289220824491e-07,0.0,1.7335730569594332e-07,0.0,7.629963003645976e-06,0.0,2.1711662292731094e-05,0.0,7.4454738335490175e-06,0.0,0.00012701242661017147,0.0,0.00012407304809495168,0.0,0.00021421055866747401,0.0,0.000605859027583971,0.0,0.00015790039323721822,0.0,0.0008078781557251929,0.0,0.0008243731593055045,0.0,0.007971506527559567,0.0,0.013530503879652106,0.0,0.007064804451449722,0.0,0.004485039603379993,0.0,0.01856491314433209,0.0,0.014042247458031698,0.0,0.0020338391113530994,0.0,0.0057285471819749885,0.0,0.0067372688763334965,0.0,0.015674292965745813,0.0,0.008798614799191138,0.0,0.003868503498873862,0.0,0.0619386558262064,0.0,0.028699533474496428,0.0,0.011551386157247602,0.0,0.03408335427921918,0.0,0.08612457790878768,0.0,0.011639651610875002,0.0,0.05389225970412133,0.0,0.026711711465070904,0.0,0.07396029604410848,0.0,0.07396029604410848,0.0,0.026711711465070904,0.0,0.05389225970412133,0.0,0.011639651610875002,0.0,0.08612457790878768,0.0,0.03408335427921918,0.0,0.011551386157247602,0.0,0.028699533474496428,0.0,0.0619386558262064,0.0,0.003868503498873862,0.0,0.008798614799191138,0.0,0.015674292965745813,0.0,0.0067372688763334965,0.0,0.0057285471819749885,0.0,0.0020338391113530994,0.0,0.014042247458031698,0.0,0.01856491314433209,0.0,0.004485039603379993,0.0,0.007064804451449722,0.0,0.013530503879652106,0.0,0.007971506527559567,0.0,0.0008243731593055045,0.0,0.0008078781557251929,0.0,0.00015790039323721822,0.0,0.000605859027583971,0.0,0.00021421055866747401,0.0,0.00012407304809495168,0.0,0.00012701242661017147,0.0,7.4454738335490175e-06,0.0,2.1711662292731094e-05,0.0,7.629963003645976e-06,0.0,1.7335730569594332e-07,0.0,1.1673289220824491e-07,0.0,4.1261124128827e-09,0.0,1.368648611091552e-09,0.0,2.3692570521326496e-08,0.0,4.481940517950687e-08,0.0,2.5824004544338026e-08,0.0,7.054066203248394e-09,0.0,1.0817848194144832e-09,0.0,1.0071856547341012e-10,0.0,5.906294021785801e-12,0.0,2.2092154606176328e-13,0.0,5.243799367741815e-15,0.0,7.728313134362649e-17,0.0,6.785370079272217e-19,0.0,3.309714725212662e-21,0.0,7.958841338602004e-24,0.0,7.514688983135396e-27,0.0,1.5777218104420243e-30,0.0,0.0
